WithOrWithoutYou,verse,B,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,verse,B,D:maj,I,maj,1,4,0
WithOrWithoutYou,verse,B,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,verse,B,B:min7,VI,min7,3,4,0
WithOrWithoutYou,verse,B,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,verse,B,D:maj,I,maj,1,4,0
WithOrWithoutYou,verse,B,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,verse,B,B:min7,VI,min7,3,4,0
WithOrWithoutYou,verse,B,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C',D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C',A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C',B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C',G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,verse,B',D:maj,I,maj,1,4,0
WithOrWithoutYou,verse,B',A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,verse,B',B:min7,VI,min7,3,4,0
WithOrWithoutYou,verse,B',G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,verse,B',D:maj,I,maj,1,4,0
WithOrWithoutYou,verse,B',A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,verse,B',B:min7,VI,min7,3,4,0
WithOrWithoutYou,verse,B',G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,1,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,2,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,3,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,1,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,2,4,0
WithOrWithoutYou,bridge,D,B:min7,VI,min7,3,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,1,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,2,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,3,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,1,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,2,4,0
WithOrWithoutYou,bridge,D,B:min7,VI,min7,3,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,1,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,2,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,3,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,bridge,D,D:maj,I,maj,1,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,2,4,0
WithOrWithoutYou,bridge,D,B:min7,VI,min7,3,4,0
WithOrWithoutYou,bridge,D,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,chorus,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,chorus,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,chorus,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,chorus,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,1,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,2,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,3,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,4,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,1,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,2,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,3,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,4,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,1,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,2,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,3,4,0
WithOrWithoutYou,interlude,A,D:maj,I,maj,4,4,0
WithOrWithoutYou,solo,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,solo,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,solo,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,solo,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,solo,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,solo,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,solo,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,solo,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,solo,C,D:maj,I,maj,1,4,0
WithOrWithoutYou,solo,C,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,solo,C,B:min7,VI,min7,3,4,0
WithOrWithoutYou,solo,C,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,fadeout,,D:maj,I,maj,1,4,0
WithOrWithoutYou,fadeout,,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,fadeout,,B:min7,VI,min7,3,4,0
WithOrWithoutYou,fadeout,,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,fadeout,,D:maj,I,maj,1,4,0
WithOrWithoutYou,fadeout,,A:sus4(b7),V,sus4(b7),2,4,0
WithOrWithoutYou,fadeout,,B:min7,VI,min7,3,4,0
WithOrWithoutYou,fadeout,,G:maj9,IV,maj9,4,4,0
WithOrWithoutYou,fadeout,,D:maj,I,maj,1,3,0
WithOrWithoutYou,fadeout,,A:sus4(b7),V,sus4(b7),2,3,0
WithOrWithoutYou,fadeout,,B:min7,VI,min7,3,3,0

YvonneElliman,intro,A,G:min,V,min,1,4,0
YvonneElliman,intro,A,G:min,V,min,2,4,0
YvonneElliman,intro,A,A:min,VI,min,3,4,0
YvonneElliman,intro,A,D:min,II,min,4,4,0
YvonneElliman,intro,A,D:min,II,min,1,4,0
YvonneElliman,intro,A,A:min,VI,min,1,4,0
YvonneElliman,intro,A,G:maj,V,maj,2,4,0
YvonneElliman,intro,A,A:min,VI,min,3,4,0
YvonneElliman,intro,A,Bb:maj,bVII,maj,3,4,0
YvonneElliman,intro,A,F:maj,IV,maj,3,4,0
YvonneElliman,intro,A,F:maj,IV,maj,4,4,0
YvonneElliman,verse,B,C:maj,I,maj,1,5,0
YvonneElliman,verse,B,F:min/5,IV,min/5,2,5,0
YvonneElliman,verse,B,C:maj,I,maj,3,5,0
YvonneElliman,verse,B,G:maj/11,V,maj/11,4,5,0
YvonneElliman,verse,B,F:maj/5,IV,maj/5,5,5,0
YvonneElliman,verse,B,F:min/5,IV,min/5,1,6,0
YvonneElliman,verse,B,C:maj,I,maj,1,6,0
YvonneElliman,verse,B,F:min/5,IV,min/5,2,6,0
YvonneElliman,verse,B,C:maj,I,maj,3,6,0
YvonneElliman,verse,B,G:maj/11,V,maj/11,4,6,0
YvonneElliman,verse,B,F:maj/5,IV,maj/5,5,6,0
YvonneElliman,verse,B,G:maj/11,V,maj/11,6,6,0
YvonneElliman,pre-chorus,C,F:maj,IV,maj,1,4,0
YvonneElliman,pre-chorus,C,D:min,II,min,2,4,0
YvonneElliman,pre-chorus,C,F:maj,IV,maj,3,4,0
YvonneElliman,pre-chorus,C,D:min,II,min,4,4,0
YvonneElliman,pre-chorus,C,G:sus4,V,sus4,4,4,0
YvonneElliman,chorus,D,A:min,VI,min,1,4,0
YvonneElliman,chorus,D,G:maj,V,maj,2,4,0
YvonneElliman,chorus,D,E:min,III,min,3,4,0
YvonneElliman,chorus,D,A:min,VI,min,4,4,0
YvonneElliman,chorus,D,A:min,VI,min,1,4,0
YvonneElliman,chorus,D,G:maj,V,maj,2,4,0
YvonneElliman,chorus,D,E:min,III,min,3,4,0
YvonneElliman,chorus,D,A:min,VI,min,4,4,0
YvonneElliman,transition,A,G:min,V,min,1,4,0
YvonneElliman,transition,A,G:min,V,min,2,4,0
YvonneElliman,transition,A,A:min,VI,min,3,4,0
YvonneElliman,transition,A,D:min,II,min,4,4,0
YvonneElliman,transition,A,D:min,II,min,1,5,0
YvonneElliman,transition,A,A:min,VI,min,1,5,0
YvonneElliman,transition,A,G:maj,V,maj,2,5,0
YvonneElliman,transition,A,A:min,VI,min,3,5,0
YvonneElliman,transition,A,Bb:maj,bVII,maj,3,5,0
YvonneElliman,transition,A,F:maj,IV,maj,3,5,0
YvonneElliman,transition,A,F:maj,IV,maj,4,5,0
YvonneElliman,transition,A,F:maj,IV,maj,5,5,0
YvonneElliman,verse,B,C:maj,I,maj,1,6,0
YvonneElliman,verse,B,F:min/5,IV,min/5,2,6,0
YvonneElliman,verse,B,C:maj,I,maj,3,6,0
YvonneElliman,verse,B,G:maj/11,V,maj/11,4,6,0
YvonneElliman,verse,B,F:maj/5,IV,maj/5,5,6,0
YvonneElliman,verse,B,F:min/5,IV,min/5,6,6,0
YvonneElliman,verse,B,C:maj,I,maj,6,6,0
YvonneElliman,pre-chorus,C,F:maj,IV,maj,1,6,0
YvonneElliman,pre-chorus,C,D:min,II,min,2,6,0
YvonneElliman,pre-chorus,C,F:maj,IV,maj,3,6,0
YvonneElliman,pre-chorus,C,D:maj,II,maj,4,6,0
YvonneElliman,pre-chorus,C,F:maj,IV,maj,5,6,0
YvonneElliman,pre-chorus,C,D:min,II,min,6,6,0
YvonneElliman,pre-chorus,C,G:sus4,V,sus4,6,6,0
YvonneElliman,chorus,D,A:min,VI,min,1,4,0
YvonneElliman,chorus,D,G:maj,V,maj,2,4,0
YvonneElliman,chorus,D,E:min,III,min,3,4,0
YvonneElliman,chorus,D,A:min,VI,min,4,4,0
YvonneElliman,chorus,D,A:min,VI,min,1,4,0
YvonneElliman,chorus,D,G:maj,V,maj,2,4,0
YvonneElliman,chorus,D,E:min,III,min,3,4,0
YvonneElliman,chorus,D,A:min,VI,min,4,4,0
YvonneElliman,interlude,A,D:min,II,min,1,5,0
YvonneElliman,interlude,A,A:min,VI,min,1,5,0
YvonneElliman,interlude,A,G:maj,V,maj,2,5,0
YvonneElliman,interlude,A,A:min,VI,min,3,5,0
YvonneElliman,interlude,A,Bb:maj,bVII,maj,3,5,0
YvonneElliman,interlude,A,F:maj,IV,maj,3,5,0
YvonneElliman,interlude,A,F:maj,IV,maj,4,5,0
YvonneElliman,interlude,A,F:maj,IV,maj,5,5,0
YvonneElliman,outro,D,A:min,VI,min,1,4,0
YvonneElliman,outro,D,G:maj,V,maj,2,4,0
YvonneElliman,outro,D,E:min,III,min,3,4,0
YvonneElliman,outro,D,A:min,VI,min,4,4,0
YvonneElliman,outro,D,A:min,VI,min,1,4,0
YvonneElliman,outro,D,G:maj,V,maj,2,4,0
YvonneElliman,outro,D,E:min,III,min,3,4,0
YvonneElliman,outro,D,A:min,VI,min,4,4,0
YvonneElliman,outro,D,A:min,VI,min,1,4,0
YvonneElliman,outro,D,G:maj,V,maj,2,4,0
YvonneElliman,outro,D,E:min,III,min,3,4,0
YvonneElliman,outro,D,A:min,VI,min,4,4,0
YvonneElliman,outro,D,A:min,VI,min,1,4,0
YvonneElliman,outro,D,G:maj,V,maj,2,4,0
YvonneElliman,outro,D,E:min,III,min,3,4,0
YvonneElliman,outro,D,A:min,VI,min,4,4,0

Don'tSayYouLoveMe,intro,A,N,NonHarmonic,NonHarmonic,1,1,0
Don'tSayYouLoveMe,intro,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,intro,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,intro,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,intro,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,intro,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,intro,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,intro,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,intro,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,interlude,A,N,NonHarmonic,NonHarmonic,1,1,0
Don'tSayYouLoveMe,interlude,A,F#:maj,I,maj,1,2,0
Don'tSayYouLoveMe,interlude,A,B:maj,IV,maj,1,2,0
Don'tSayYouLoveMe,interlude,A,F#:maj,I,maj,2,2,0
Don'tSayYouLoveMe,interlude,A,B:maj,IV,maj,2,2,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,verse,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,verse,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,verse,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,solo,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,solo,A,E:maj,bVII,maj,2,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,1,2,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,1,2,0
Don'tSayYouLoveMe,solo,A,F#:maj,I,maj,2,2,0
Don'tSayYouLoveMe,solo,A,B:maj,IV,maj,2,2,0
Don'tSayYouLoveMe,bridge,B,G#:min,II,min,1,2,0
Don'tSayYouLoveMe,bridge,B,B:maj,IV,maj,1,2,0
Don'tSayYouLoveMe,bridge,B,E:maj,bVII,maj,1,2,0
Don'tSayYouLoveMe,bridge,B,D#:maj,VI,maj,1,2,0
Don'tSayYouLoveMe,bridge,B,E:maj,bVII,maj,2,2,0
Don'tSayYouLoveMe,bridge,B,B:maj,IV,maj,2,2,0
Don'tSayYouLoveMe,bridge,B,G#:min,II,min,1,2,0
Don'tSayYouLoveMe,bridge,B,B:maj,IV,maj,1,2,0
Don'tSayYouLoveMe,bridge,B,E:maj,bVII,maj,1,2,0
Don'tSayYouLoveMe,bridge,B,D#:maj,VI,maj,1,2,0
Don'tSayYouLoveMe,bridge,B,E:maj,bVII,maj,2,2,0
Don'tSayYouLoveMe,bridge,B,B:maj,IV,maj,2,2,0
Don'tSayYouLoveMe,bridge,B,G#:min,II,min,1,5,0
Don'tSayYouLoveMe,bridge,B,B:maj,IV,maj,1,5,0
Don'tSayYouLoveMe,bridge,B,E:maj,bVII,maj,1,5,0
Don'tSayYouLoveMe,bridge,B,D#:maj,VI,maj,1,5,0
Don'tSayYouLoveMe,bridge,B,E:maj,bVII,maj,2,5,0
Don'tSayYouLoveMe,bridge,B,B:maj,IV,maj,2,5,0
Don'tSayYouLoveMe,bridge,B,N,NonHarmonic,NonHarmonic,3,5,0
Don'tSayYouLoveMe,bridge,B,N,NonHarmonic,NonHarmonic,4,5,0
Don'tSayYouLoveMe,bridge,B,N,NonHarmonic,NonHarmonic,5,5,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,4,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,1,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,1,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,2,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,2,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,3,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,3,4,0
Don'tSayYouLoveMe,outro,A,F#:maj,I,maj,4,4,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,1,2,0
Don'tSayYouLoveMe,outro,A,E:maj,bVII,maj,2,2,0
Don'tSayYouLoveMe,outro,A,B:maj,IV,maj,2,2,0

Superman,chorus,A,F#:7,V,7,1,2,0
Superman,chorus,A,E:7,IV,7,2,2,0
Superman,chorus,A,B:maj,I,maj,1,2,0
Superman,chorus,A,B:maj,I,maj,2,2,0
Superman,verse,B,B:maj,I,maj,1,2,0
Superman,verse,B,E:maj,IV,maj,2,2,0
Superman,verse,B,B:maj,I,maj,1,2,0
Superman,verse,B,F#:7,V,7,2,2,0
Superman,verse,B,B:maj,I,maj,1,2,0
Superman,verse,B,E:maj,IV,maj,2,2,0
Superman,verse,B,F#:7,V,7,1,2,0
Superman,verse,B,E:maj,IV,maj,2,2,0
Superman,verse,B,B:maj,I,maj,2,2,0
Superman,chorus,A,F#:7,V,7,1,2,0
Superman,chorus,A,E:7,IV,7,2,2,0
Superman,chorus,A,B:maj,I,maj,1,1,1
Superman,bridge,C,E:maj,IV,maj,1,2,0
Superman,bridge,C,B:maj,I,maj,2,2,0
Superman,bridge,C,F#:7,V,7,1,2,0
Superman,bridge,C,E:maj,IV,maj,2,2,0
Superman,bridge,C,B:maj,I,maj,2,2,0
Superman,bridge,C,E:maj,IV,maj,1,2,0
Superman,bridge,C,B:maj,I,maj,2,2,0
Superman,bridge,C,F#:7,V,7,1,2,0
Superman,bridge,C,E:maj,IV,maj,2,2,0
Superman,bridge,C,B:maj,I,maj,2,2,0
Superman,chorus,A,F#:7,V,7,1,2,0
Superman,chorus,A,E:7,IV,7,2,2,0
