ManInTheMirror,interlude,D',Eb:maj,V,maj,2,4,0
ManInTheMirror,interlude,D',Db:maj(9),IV,maj(9),3,4,0
ManInTheMirror,interlude,D',Db:maj9(#11),IV,maj9(#11),3,4,0
ManInTheMirror,interlude,D',Db:maj(9),IV,maj(9),4,4,0
ManInTheMirror,interlude,D',Ab:maj,I,maj,1,4,0
ManInTheMirror,interlude,D',Eb:maj/3,V,maj/3,1,4,0
ManInTheMirror,interlude,D',F:min7,VI,min7,2,4,0
ManInTheMirror,interlude,D',Eb:maj,V,maj,2,4,0
ManInTheMirror,interlude,D',Db:maj(9),IV,maj(9),3,4,0
ManInTheMirror,interlude,D',Db:maj(9),IV,maj(9),4,4,0
ManInTheMirror,coda,E,Db:maj(9),IV,maj(9),1,1,0
ManInTheMirror,coda,E,Db:maj(9),IV,maj(9),1,1,0
ManInTheMirror,coda,E,Db:maj(9),IV,maj(9),1,1,0
Chicago,intro,C,A:min,I,min,1,4,0
Chicago,intro,C,A:min/b7,I,min/b7,2,4,0
Chicago,intro,C,A:min/13,I,min/13,3,4,0
Chicago,intro,C,F:maj7,bVI,maj7,4,4,0
Chicago,intro,C,E:7,V,7,4,4,0
Chicago,intro,C,A:min,I,min,1,4,0
Chicago,intro,C,A:min/b7,I,min/b7,2,4,0
Chicago,intro,C,A:min/13,I,min/13,3,4,0
Chicago,intro,C,F:maj7,bVI,maj7,4,4,0
Chicago,intro,C,E:7,V,7,4,4,0
Chicago,intro,C,A:min,I,min,1,4,0
Chicago,intro,C,A:min/b7,I,min/b7,2,4,0
Chicago,intro,C,A:min/13,I,min/13,3,4,0
Chicago,intro,C,F:maj7,bVI,maj7,4,4,0
Chicago,intro,C,E:7,V,7,4,4,0
Chicago,intro,C,A:min,I,min,1,4,0
Chicago,intro,C,A:min/b7,I,min/b7,2,4,0
Chicago,intro,C,A:min/13,I,min/13,3,4,0
Chicago,intro,C,F:maj7,bVI,maj7,4,4,0
Chicago,intro,C,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,chorus,B,F:maj,bVI,maj,1,8,0
Chicago,chorus,B,F:maj,bVI,maj,2,8,0
Chicago,chorus,B,C:maj,bIII,maj,3,8,0
Chicago,chorus,B,C:maj,bIII,maj,4,8,0
Chicago,chorus,B,G:maj,bVII,maj,5,8,0
Chicago,chorus,B,G:maj,bVII,maj,6,8,0
Chicago,chorus,B,F:maj,bVI,maj,7,8,0
Chicago,chorus,B,F:maj,bVI,maj,8,8,0
Chicago,interlude,K,A:min,I,min,1,4,0
Chicago,interlude,K,A:min/b7,I,min/b7,2,4,0
Chicago,interlude,K,A:min/13,I,min/13,3,4,0
Chicago,interlude,K,F:maj7,bVI,maj7,4,4,0
Chicago,interlude,K,E:7,V,7,4,4,0
Chicago,interlude,K,A:min,I,min,1,4,0
Chicago,interlude,K,A:min/b7,I,min/b7,2,4,0
Chicago,interlude,K,A:min/13,I,min/13,3,4,0
Chicago,interlude,K,F:maj7,bVI,maj7,4,4,0
Chicago,interlude,K,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,chorus,B,F:maj,bVI,maj,1,8,0
Chicago,chorus,B,F:maj,bVI,maj,2,8,0
Chicago,chorus,B,C:maj,bIII,maj,3,8,0
Chicago,chorus,B,C:maj,bIII,maj,4,8,0
Chicago,chorus,B,G:maj,bVII,maj,5,8,0
Chicago,chorus,B,G:maj,bVII,maj,6,8,0
Chicago,chorus,B,F:maj,bVI,maj,7,8,0
Chicago,chorus,B,F:maj,bVI,maj,8,8,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,instrumental,D,A:min,I,min,1,4,0
Chicago,instrumental,D,A:min/b7,I,min/b7,2,4,0
Chicago,instrumental,D,A:min/13,I,min/13,3,4,0
Chicago,instrumental,D,F:maj7,bVI,maj7,4,4,0
Chicago,instrumental,D,E:7,V,7,4,4,0
Chicago,pre-verse,H,A:min,I,min,1,4,0
Chicago,pre-verse,H,A:min/b7,I,min/b7,2,4,0
Chicago,pre-verse,H,A:min/13,I,min/13,3,4,0
Chicago,pre-verse,H,F:maj7,bVI,maj7,4,4,0
Chicago,pre-verse,H,E:7,V,7,4,4,0
Chicago,pre-verse,H,A:min,I,min,1,4,0
Chicago,pre-verse,H,A:min/b7,I,min/b7,2,4,0
Chicago,pre-verse,H,A:min/13,I,min/13,3,4,0
Chicago,pre-verse,H,F:maj7,bVI,maj7,4,4,0
Chicago,pre-verse,H,E:7,V,7,4,4,0
Chicago,pre-verse,H,A:min,I,min,1,4,0
Chicago,pre-verse,H,A:min/b7,I,min/b7,2,4,0
Chicago,pre-verse,H,A:min/13,I,min/13,3,4,0
Chicago,pre-verse,H,F:maj7,bVI,maj7,4,4,0
Chicago,pre-verse,H,E:7,V,7,4,4,0
Chicago,pre-verse,H,A:min,I,min,1,4,0
Chicago,pre-verse,H,A:min/b7,I,min/b7,2,4,0
Chicago,pre-verse,H,A:min/13,I,min/13,3,4,0
Chicago,pre-verse,H,F:maj7,bVI,maj7,4,4,0
Chicago,pre-verse,H,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,verse,A,A:min,I,min,1,4,0
Chicago,verse,A,A:min/b7,I,min/b7,2,4,0
Chicago,verse,A,A:min/13,I,min/13,3,4,0
Chicago,verse,A,F:maj7,bVI,maj7,4,4,0
Chicago,verse,A,E:7,V,7,4,4,0
Chicago,chorus,B,F:maj,bVI,maj,1,8,0
Chicago,chorus,B,F:maj,bVI,maj,2,8,0
Chicago,chorus,B,C:maj,bIII,maj,3,8,0
Chicago,chorus,B,C:maj,bIII,maj,4,8,0
Chicago,chorus,B,G:maj,bVII,maj,5,8,0
Chicago,chorus,B,G:maj,bVII,maj,6,8,0
Chicago,chorus,B,F:maj,bVI,maj,7,8,0
Chicago,chorus,B,F:maj,bVI,maj,8,8,0
Chicago,outro,J,A:min,I,min,1,4,0
Chicago,outro,J,A:min/b7,I,min/b7,2,4,0
Chicago,outro,J,A:min/13,I,min/13,3,4,0
Chicago,outro,J,F:maj7,bVI,maj7,4,4,0
Chicago,outro,J,E:7,V,7,4,4,0
Chicago,outro,J,A:min,I,min,1,4,0
Chicago,outro,J,A:min/b7,I,min/b7,2,4,0
Chicago,outro,J,A:min/13,I,min/13,3,4,0
Chicago,outro,J,F:maj7,bVI,maj7,4,4,0
Chicago,outro,J,E:7,V,7,4,4,0
Chicago,outro,J,D:min(9),IV,min(9),1,4,0
Chicago,outro,J,C:min(9),bIII,min(9),2,4,0
Chicago,outro,J,"B:7(b9,b13)",II,"7(b9,b13)",3,4,0
Chicago,outro,J,G:7/b3,bVII,7/b3,4,4,0
Chicago,outro,J,B:maj/b7,II,maj/b7,1,3,0
Chicago,outro,J,B:maj/b7,II,maj/b7,2,3,0
Chicago,outro,J,B:maj/b7,II,maj/b7,3,3,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B',Db:maj,I,maj,1,2,0
RedRedWine,trans,B',Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B',Ab:maj/5,V,maj/5,2,2,0
RedRedWine,trans,B',Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B,Db:maj,I,maj,1,2,0
RedRedWine,trans,B,Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,trans,B,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B,Db:maj,I,maj,1,2,0
RedRedWine,trans,B,Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,trans,B,Ab:maj,V,maj,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,3,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,3,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,3,0
RedRedWine,chorus,A,Ab:maj,V,maj,3,3,0
RedRedWine,bridge,D,N,NonHarmonic,NonHarmonic,1,4,0
RedRedWine,bridge,D,N,NonHarmonic,NonHarmonic,2,4,0
RedRedWine,bridge,D,N,NonHarmonic,NonHarmonic,3,4,0
RedRedWine,bridge,D,N,NonHarmonic,NonHarmonic,4,4,0
RedRedWine,bridge,D,Db:maj,I,maj,1,2,0
RedRedWine,bridge,D,Gb:maj,IV,maj,1,2,0
RedRedWine,bridge,D,Ab:maj,V,maj,2,2,0
RedRedWine,bridge,D,Gb:maj,IV,maj,2,2,0
RedRedWine,bridge,D,Db:maj,I,maj,1,2,0
RedRedWine,bridge,D,Gb:maj,IV,maj,1,2,0
RedRedWine,bridge,D,Ab:maj,V,maj,2,2,0
RedRedWine,bridge,D,Gb:maj,IV,maj,2,2,0
RedRedWine,bridge,D,Ab:maj,V,maj,1,2,0
RedRedWine,bridge,D,Gb:maj,IV,maj,2,2,0
RedRedWine,bridge,D,Ab:maj,V,maj,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B',Db:maj,I,maj,1,2,0
RedRedWine,trans,B',Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B',Ab:maj/5,V,maj/5,2,2,0
RedRedWine,trans,B',Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B,Db:maj,I,maj,1,2,0
RedRedWine,trans,B,Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,trans,B,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B,Db:maj,I,maj,1,2,0
RedRedWine,trans,B,Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,trans,B,Ab:maj,V,maj,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Ab:maj,V,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,verse,C,Gb:maj,IV,maj,1,2,0
RedRedWine,verse,C,Db:maj,I,maj,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Db:maj,I,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,1,2,0
RedRedWine,chorus,A,Ab:maj/5,V,maj/5,2,2,0
RedRedWine,chorus,A,Gb:maj/9,IV,maj/9,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,1,2,0
RedRedWine,chorus,A,Gb:maj,IV,maj,2,2,0
RedRedWine,chorus,A,Ab:maj,V,maj,2,2,0
RedRedWine,trans,B',Db:maj,I,maj,1,2,0
RedRedWine,trans,B',Gb:maj,IV,maj,1,2,0
RedRedWine,trans,B',Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,trans,B',Ab:maj,V,maj,2,2,0
RedRedWine,outro,B,Db:maj,I,maj,1,2,0
RedRedWine,outro,B,Gb:maj,IV,maj,1,2,0
RedRedWine,outro,B,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,outro,B,Ab:maj,V,maj,2,2,0
RedRedWine,fadeout,,Db:maj,I,maj,1,2,0
RedRedWine,fadeout,,Gb:maj,IV,maj,1,2,0
RedRedWine,fadeout,,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,fadeout,,Ab:maj,V,maj,2,2,0
RedRedWine,fadeout,,Db:maj,I,maj,1,2,0
RedRedWine,fadeout,,Gb:maj,IV,maj,1,2,0
RedRedWine,fadeout,,Ab:sus4/5,V,sus4/5,2,2,0
RedRedWine,fadeout,,Ab:maj,V,maj,2,2,0
LongDarkRoad,trans,A,E:maj,I,maj,1,4,0
LongDarkRoad,trans,A,A:maj,IV,maj,2,4,0
LongDarkRoad,trans,A,E:maj,I,maj,3,4,0
LongDarkRoad,trans,A,A:maj,IV,maj,4,4,0
LongDarkRoad,verse,B,E:maj,I,maj,1,4,0
LongDarkRoad,verse,B,B:maj,V,maj,2,4,0
LongDarkRoad,verse,B,D:maj,bVII,maj,3,4,0
LongDarkRoad,verse,B,E:maj,I,maj,4,4,0
LongDarkRoad,verse,B,E:maj,I,maj,1,4,0
LongDarkRoad,verse,B,B:maj,V,maj,2,4,0
LongDarkRoad,verse,B,D:maj,bVII,maj,3,4,0
LongDarkRoad,verse,B,A:maj,IV,maj,4,4,0
LongDarkRoad,trans,A,E:maj,I,maj,1,4,0
LongDarkRoad,trans,A,A:maj,IV,maj,2,4,0
LongDarkRoad,trans,A,E:maj,I,maj,3,4,0
LongDarkRoad,trans,A,A:maj,IV,maj,4,4,0
LongDarkRoad,verse,B,E:maj,I,maj,1,4,0
LongDarkRoad,verse,B,B:maj,V,maj,2,4,0
LongDarkRoad,verse,B,D:maj,bVII,maj,3,4,0
LongDarkRoad,verse,B,E:maj,I,maj,4,4,0
LongDarkRoad,verse,B,E:maj,I,maj,1,4,0
LongDarkRoad,verse,B,B:maj,V,maj,2,4,0
LongDarkRoad,verse,B,D:maj,bVII,maj,3,4,0
LongDarkRoad,verse,B,A:maj,IV,maj,4,4,0
LongDarkRoad,pre-chorus,C,E:maj,I,maj,1,4,0
LongDarkRoad,pre-chorus,C,D:maj,bVII,maj,1,4,0
LongDarkRoad,pre-chorus,C,A:maj,IV,maj,2,4,0
LongDarkRoad,pre-chorus,C,E:maj,I,maj,3,4,0
LongDarkRoad,pre-chorus,C,A:maj,IV,maj,3,4,0
LongDarkRoad,pre-chorus,C,B:maj,V,maj,4,4,0
LongDarkRoad,chorus,D,E:maj,I,maj,1,4,0
LongDarkRoad,chorus,D,A:maj,IV,maj,2,4,0
LongDarkRoad,chorus,D,B:maj,V,maj,3,4,0
LongDarkRoad,chorus,D,B:maj,V,maj,4,4,0
LongDarkRoad,chorus,D,E:maj,I,maj,1,4,0
LongDarkRoad,chorus,D,A:maj,IV,maj,2,4,0
LongDarkRoad,chorus,D,B:maj,V,maj,3,4,0
LongDarkRoad,chorus,D,B:maj,V,maj,4,4,0
LongDarkRoad,chorus,D,E:maj,I,maj,1,4,0
LongDarkRoad,chorus,D,E:7/b7,I,7/b7,2,4,0
LongDarkRoad,chorus,D,A:maj/3,IV,maj/3,3,4,0
